Requirement ID,Story Id,Epic,Priority,User Story,Pages (Citations),Alignment Score,Needs Review,Matched Clauses,Clause Scores,Expected Controls,Detected Controls,Missing Controls,Evidence (Story + Steps)
3,65c3f511-b6a1-4f6c-8bf8-60ce424133c2,,Must,"As a Clinician, I want to add a new patient, so that I can manage their care within the system.",11,0.046,True,FDA 21 CFR Part 11 11.10(e); ISO 13485 4.2.5; FDA 21 CFR Part 11 11.100; ISO 27001 A.9,0.644; 0.6; 0.59; 0.571,audit_trail; data_integrity; e_signature; rbac; traceability,audit_trail,data_integrity; e_signature; rbac; traceability,"As a Clinician, I want to add a new patient, so that I can manage their care within the system.
GIVEN I am logged into the system as a Clinician.
WHEN I enter all required patient information and save.
THEN The new patient record is created and stored in the system.
The system must comply with HIPAA regulations when storing patient data.
The system must maintain an audit log of patient creation, modification, and deletion, in compliance with FDA 21 CFR Part 11.
I am logged into the system as a Clinician. | I enter all required patient information and save.
The new patient record is created and stored in the system."
4,084b874b-e00d-4f7c-aabc-8161029574d1,,Should,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing.",13;12,0.12,True,ISO 13485 4.2.5; ISO 9001 8.5.1; ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e),0.456; 0.456; 0.448; 0.441,audit_trail; data_integrity; rbac; traceability; verification_validation,,audit_trail; data_integrity; rbac; traceability; verification_validation,"As a Clinician, I want to run a billing report so that I can track revenue and ensure accurate billing.
GIVEN I am logged into the Clinician Portal.
WHEN I request to run a billing report.
THEN The system generates a report with relevant billing information.
I am logged into the Clinician Portal. | I request to run a billing report.
The system generates a report with relevant billing information."
4.1,65fa9a40-2b58-4a22-a4ab-c1a86c3509d1,,Must,"As a Clinician, I want to log in so that I can access patient information and manage care plans.",13;11,0.0,True,ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 27001 A.10,0.537; 0.508; 0.5; 0.498,audit_trail; data_integrity; e_signature; encryption; rbac; traceability,audit_trail,data_integrity; e_signature; encryption; rbac; traceability,"As a Clinician, I want to log in so that I can access patient information and manage care plans.
GIVEN I am a registered clinician with valid credentials
WHEN I enter my username and password into the clinician portal
THEN I am successfully logged into the system and can access my dashboard
The login process must be secure and compliant with HIPAA regulations.
The clinician portal must be accessible through a web browser.
The interface must be easy to learn and navigate quickly.
I am a registered clinician with valid credentials | I enter my username and password into the clinician portal
I am successfully logged into the system and can access my dashboard"
4.3.1,8cbe08d1-8690-4095-9dda-3282c54ce51c,,Must,"As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.",8;8;8;8,0.0,True,FDA 21 CFR Part 11 11.10(e); ISO 13485 4.2.5; FDA 21 CFR Part 11 11.100; ISO 27001 A.9,0.692; 0.623; 0.584; 0.554,audit_trail; data_integrity; e_signature; rbac; traceability,data_integrity,audit_trail; e_signature; rbac; traceability,"As a Doctor, I want to view auditing history reports per patient so that I can track changes to patient data and ensure data integrity.
GIVEN I am logged into the Clinician Portal as a Doctor.
WHEN I select a patient and navigate to the auditing history report.
THEN I should see a report displaying the history of additions, changes, and deletions of documents and data for that patient.
The auditing history feature must comply with HIPAA regulations.
The auditing history feature must comply with FDA 21 CFR Part 11 regulations.
I am logged into the Clinician Portal as a Doctor. | I select a patient and navigate to the auditing history report.
I should see a report displaying the history of additions, changes, and deletions of documents and data for that patient."
4.4.1,dadaf903-68a9-4c4f-ada8-2c1d183f6d35,,Must,"As a Clinician, I want all communication between the server and Clinician Application to be done over SSL, so that patient data is secure and compliant with HIPAA.",15,0.118,True,ISO 27001 A.10; ISO 27001 A.9; FDA 21 CFR Part 11 11.100; FDA 21 CFR Part 11 11.10(e),0.604; 0.571; 0.556; 0.555,audit_trail; data_integrity; e_signature; encryption; rbac; traceability,encryption,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Clinician, I want all communication between the server and Clinician Application to be done over SSL, so that patient data is secure and compliant with HIPAA.
GIVEN The Clinician is using the Clinician Application
WHEN The Clinician Application communicates with the server
THEN The communication is encrypted using SSL
Security: Data must be encrypted in transit.
Compliance: Must comply with HIPAA regulations.
The Clinician is using the Clinician Application | The Clinician Application communicates with the server
The communication is encrypted using SSL"
5,bd869b36-1221-43db-aaff-36ad08100b5f,,Must,"As a Doctor, I want to quickly access patient information through the Clinician Portal so that I can efficiently review patient data.",13;14,0.0,True,FDA 21 CFR Part 11 11.10(e); ISO 27001 A.9; ISO 13485 4.2.5; FDA 21 CFR Part 11 11.100,0.529; 0.522; 0.509; 0.494,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Doctor, I want to quickly access patient information through the Clinician Portal so that I can efficiently review patient data.
GIVEN I am logged into the Clinician Portal.
WHEN I request to view a patient's record.
THEN The patient's information is displayed within 2 seconds.
The Clinician Portal must be a web-based application.
The Clinician Portal must be easy to learn and navigate quickly.
Page access time must adhere to performance requirements (page 14).
I am logged into the Clinician Portal. | I request to view a patient's record.
The patient's information is displayed within 2 seconds."
5.1,4aa7ed69-11ff-4ecd-9870-904762d26a1d,,Must,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.",13;14;14;14,0.0,True,ISO 9001 8.5.1; ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e); ISO 13485 4.2.5,0.518; 0.513; 0.501; 0.495,audit_trail; data_integrity; rbac; traceability; verification_validation,,audit_trail; data_integrity; rbac; traceability; verification_validation,"As a Doctor, I want the Clinician Portal to load pages quickly so that I can efficiently access patient information and provide timely care.
GIVEN I am a Doctor using the Clinician Portal with one user online
WHEN I access a page within the portal
THEN the page loads in under 2 seconds
GIVEN I am a Doctor using the Clinician Portal with one user online
WHEN I access a page within the portal
THEN on average, the page loads in under 0.5 seconds
GIVEN I am a Doctor using the Clinician Portal
WHEN I access a page within the portal
THEN the page never takes more than 5 seconds to load
Performance: Page load times must adhere to specified limits.
Usability: The interface must be easy to learn and navigate quickly. (page 13)
I am a Doctor using the Clinician Portal with one user online | I access a page within the portal
the page loads in under 2 seconds
I am a Doctor using the Clinician Portal with one user online | I access a page within the portal
on average, the page loads in under 0.5 seconds
I am a Doctor using the Clinician Portal | I access a page within the portal
the page never takes more than 5 seconds to load"
5.1.1.1,ff37c065-154f-4c46-b014-b99fb12e4316,,Must,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.",13;14;8,0.056,True,FDA 21 CFR Part 11 11.10(e); ISO 27001 A.9; ISO 13485 4.2.5; ISO 27001 A.10,0.582; 0.573; 0.565; 0.53,audit_trail; data_integrity; encryption; rbac; traceability,,audit_trail; data_integrity; encryption; rbac; traceability,"As a Doctor, I want to access patient data quickly through the Clinician Portal so that I can efficiently review patient information and make informed decisions.
GIVEN I am a Doctor logged into the Clinician Portal.
WHEN I request to view a patient's data.
THEN The patient's data should load in under 2 seconds.
Performance: Page load times must adhere to the specified limits (page 14).
Security: The system must be HIPAA compliant.
Auditability: All data access and modifications must be auditable (page 8).
I am a Doctor logged into the Clinician Portal. | I request to view a patient's data.
The patient's data should load in under 2 seconds."
5.1.2,9a36b1ee-200a-4aae-80fc-554f662a5240,,Must,"As a Nurse, I want to update patient vitals so that patient records are accurate and up-to-date.",4,0.0,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; IEC 62304 5.1,0.621; 0.619; 0.583; 0.551,audit_trail; data_integrity; e_signature; rbac; risk_management; traceability; verification_validation,,audit_trail; data_integrity; e_signature; rbac; risk_management; traceability; verification_validation,"As a Nurse, I want to update patient vitals so that patient records are accurate and up-to-date.
GIVEN the Nurse is logged into the system and has selected a patient
WHEN the Nurse enters new vital signs data
THEN the system should save the data to the patient's EHR and display a confirmation message
The system must comply with HIPAA regulations.
The system must comply with FDA 21 CFR Part 11 regulations.
the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data
the system should save the data to the patient's EHR and display a confirmation message"
5.1.3,3bd45bdc-52a5-4dcf-ad05-78cb739eb528,,Must,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",5,0.038,True,ISO 27001 A.9; IEC 62304 5.1; ISO 9001 8.5.1; FDA 21 CFR Part 11 11.10(e),0.524; 0.474; 0.466; 0.46,audit_trail; data_integrity; rbac; risk_management; traceability; verification_validation,,audit_trail; data_integrity; rbac; risk_management; traceability; verification_validation,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.
GIVEN I have access to the system.
WHEN I navigate to the session section.
THEN I can add a new session, modify a session leader, or check which classes are scheduled on a specific day.
I have access to the system. | I navigate to the session section.
I can add a new session, modify a session leader, or check which classes are scheduled on a specific day."
5.1.3.3,9699e889-b138-497f-8da6-c8f2c546d64c,,Must,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access and manage session data.",5,0.0,True,ISO 27001 A.9; ISO 27001 A.10; FDA 21 CFR Part 11 11.10(e); ISO 9001 8.5.1,0.596; 0.578; 0.563; 0.556,audit_trail; data_integrity; encryption; rbac; traceability; verification_validation,,audit_trail; data_integrity; encryption; rbac; traceability; verification_validation,"As a User, I want the Session app to be operational 99.99% of the time, so that I can reliably access and manage session data.
GIVEN The Session app is deployed
WHEN there is an internet connection or no internet connection
THEN the app remains operational 99.99% of the time.
Availability: The Session app must be operational 99.99% of the time.
The system must comply with HIPAA regulations regarding patient data security and privacy.
The Session app is deployed | there is an internet connection or no internet connection
the app remains operational 99.99% of the time."
5.2,85418a4e-446b-4143-b597-1e50fcd349cd,,Should,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.",14;14;14;15,0.0,True,ISO 27001 A.9; IEC 62304 5.1; ISO 27001 A.10; ISO 9001 8.5.1,0.583; 0.566; 0.562; 0.559,data_integrity; encryption; rbac; risk_management; traceability; verification_validation,,data_integrity; encryption; rbac; risk_management; traceability; verification_validation,"As a Doctor, I want the application to load quickly, so that I can efficiently review patient data.
GIVEN I am a Doctor using the application
WHEN I access a page within the application
THEN the page loads in under 2 seconds
GIVEN I am a Doctor using the application
WHEN I access a page within the application
THEN on average, the page loads in under 0.5 seconds
GIVEN I am a Doctor using the application
WHEN I access a page within the application
THEN the page never takes more than 5 seconds to load
Performance: Page load times must adhere to specified limits.
Security: All communication between the server and application must be done over SSL (5.3.2.1, p.15).
I am a Doctor using the application | I access a page within the application
the page loads in under 2 seconds
I am a Doctor using the application | I access a page within the application
on average, the page loads in under 0.5 seconds
I am a Doctor using the application | I access a page within the application
the page never takes more than 5 seconds to load"
5.2.1,b92a4e5f-a742-4785-8420-334e719684ab,,Must,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can efficiently review and manage patient treatment (6).",6;13,0.048,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.632; 0.629; 0.59; 0.551,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Doctor, I want to access patient care plans through the Clinician Portal so that I can efficiently review and manage patient treatment (6).
GIVEN I am a logged-in Doctor using the Clinician Portal (13)
WHEN I select a patient
THEN I can view the patient's care plan, including updates and changes (6)
The Clinician Portal must be HIPAA compliant.
The system must comply with FDA 21 CFR Part 11 requirements for electronic records and signatures.
I am a logged-in Doctor using the Clinician Portal (13) | I select a patient
I can view the patient's care plan, including updates and changes (6)"
5.2.1.1,dc3d8271-c4be-4dbd-840c-db204664d3a9,,Must,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is protected during transmission.",15;13,0.071,True,ISO 27001 A.10; ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100,0.604; 0.578; 0.564; 0.541,audit_trail; data_integrity; e_signature; encryption; rbac; traceability,encryption,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is protected during transmission.
GIVEN I am a user of the Clinician Portal.
WHEN I access or modify information in the database.
THEN All communication between the server and the application is encrypted using SSL.
Security: Data must be encrypted in transit.
Compliance: HIPAA
I am a user of the Clinician Portal. | I access or modify information in the database.
All communication between the server and the application is encrypted using SSL."
5.2.2,ef9b62f9-1265-4c4d-aed0-dee12c80aefc,,Must,"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign-in/outs, so that I can improve the tracking and care of patients in the Day Health program.",4;4,0.0,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.618; 0.604; 0.587; 0.547,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Day Health staff member, I want to digitize patient assessments, care plans, and sign-in/outs, so that I can improve the tracking and care of patients in the Day Health program.
GIVEN I am a Day Health staff member
WHEN I access the Trillium Health Day Health Manager
THEN I can input and store patient assessments, care plans, and sign-in/out information digitally.
HIPAA compliance
FDA 21 CFR Part 11 compliance
I am a Day Health staff member | I access the Trillium Health Day Health Manager
I can input and store patient assessments, care plans, and sign-in/out information digitally."
5.2.3.1,1ac23ddd-f53b-4206-ad19-3ca5605a90b1,,Must,"As a Doctor, I want to view reports showing auditing history, so that I can track changes to patient data and ensure data integrity.",8;8;8;8;14;14,0.049,True,FDA 21 CFR Part 11 11.10(e); ISO 13485 4.2.5; ISO 27001 A.9; FDA 21 CFR Part 11 11.100,0.68; 0.62; 0.595; 0.564,audit_trail; data_integrity; e_signature; rbac; traceability,data_integrity,audit_trail; e_signature; rbac; traceability,"As a Doctor, I want to view reports showing auditing history, so that I can track changes to patient data and ensure data integrity.
GIVEN I am a Doctor with access to the system.
WHEN I request an audit report for a specific patient.
THEN I should see a report detailing additions, modifications, and deletions of documents and data related to that patient, including the user who made the changes and the timestamps.
The system must comply with HIPAA regulations.
The system must comply with FDA 21 CFR Part 11.
No database query shall take more than 10 seconds while less than 25 database connections are active (page 14)
On average a database query shall take less than 2 seconds while less than 25 database connections are active (page 14)
I am a Doctor with access to the system. | I request an audit report for a specific patient.
I should see a report detailing additions, modifications, and deletions of documents and data related to that patient, including the user who made the changes and the timestamps."
5.3,3271bd4a-0bc7-460c-a392-7b618509a8f2,,Must,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is transmitted securely.",15;13,0.0,True,ISO 27001 A.10; ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e); ISO 9001 8.5.1,0.573; 0.545; 0.533; 0.515,audit_trail; data_integrity; encryption; rbac; traceability; verification_validation,encryption,audit_trail; data_integrity; rbac; traceability; verification_validation,"As a Clinician Portal user, I want all communication between the server and the application to be done over SSL, so that patient data is transmitted securely.
GIVEN The user is accessing the Clinician Portal application.
WHEN Data is being transmitted between the server and the application.
THEN The communication must be encrypted using SSL.
Security: Data must be encrypted in transit.
Performance: The SSL encryption should not significantly impact the page load times as defined in performance requirements.
The user is accessing the Clinician Portal application. | Data is being transmitted between the server and the application.
The communication must be encrypted using SSL."
5.3.1,b15bcd67-787b-445e-8b42-c21c5bb270fa,,Must,"As a Doctor, I want to access patient care plans through the clinician portal, so that I can review and track patient progress.",6;6;6;13,0.025,True,ISO 13485 4.2.5; FDA 21 CFR Part 11 11.10(e); ISO 27001 A.9; FDA 21 CFR Part 11 11.100,0.547; 0.537; 0.526; 0.505,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Doctor, I want to access patient care plans through the clinician portal, so that I can review and track patient progress.
GIVEN I am logged into the Clinician Portal.
WHEN I select a patient.
THEN I can view the patient's care plan, including updates and changes.
The Clinician Portal must be easy to learn and navigate quickly (page 13).
The system must comply with HIPAA regulations.
I am logged into the Clinician Portal. | I select a patient.
I can view the patient's care plan, including updates and changes."
5.3.2,f06ef03b-9632-42c6-b117-4d0ad8c098f8,,Must,"As a Nurse, I want to update patient vitals so that the EHR contains the most current patient information.",4,0.0,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; IEC 62304 5.1,0.64; 0.628; 0.583; 0.548,audit_trail; data_integrity; e_signature; rbac; risk_management; traceability; verification_validation,,audit_trail; data_integrity; e_signature; rbac; risk_management; traceability; verification_validation,"As a Nurse, I want to update patient vitals so that the EHR contains the most current patient information.
GIVEN the Nurse is logged into the system and has selected a patient
WHEN the Nurse enters new vital signs data
THEN the system should save the data to the EHR, adhering to HIPAA regulations.
The system must be HIPAA compliant.
The system must be FDA 21 CFR Part 11 compliant.
the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data
the system should save the data to the EHR, adhering to HIPAA regulations."
5.3.3,4dbede1a-3d42-4949-a4a3-5aa5bec93eab,,Must,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.",5,0.091,True,ISO 27001 A.9; ISO 9001 8.5.1; IEC 62304 5.1; ISO 27001 A.10,0.557; 0.512; 0.51; 0.482,data_integrity; encryption; rbac; risk_management; traceability; verification_validation,,data_integrity; encryption; rbac; risk_management; traceability; verification_validation,"As a user, I want to add, modify, or check on any session data so that I can manage sessions effectively.
GIVEN I have access to the session section of the application
WHEN I attempt to add a new session
THEN the system allows me to input all required session details.
GIVEN I have access to the session section of the application
WHEN I attempt to modify a session leader
THEN the system allows me to select a new session leader from a list of available users.
GIVEN I have access to the session section of the application
WHEN I attempt to check which classes are scheduled on a specific day
THEN the system displays a list of all classes scheduled for that day.
I have access to the session section of the application | I attempt to add a new session
the system allows me to input all required session details.
I have access to the session section of the application | I attempt to modify a session leader
the system allows me to select a new session leader from a list of available users.
I have access to the session section of the application | I attempt to check which classes are scheduled on a specific day
the system displays a list of all classes scheduled for that day."
5.4,1f0babdc-7ab3-4acb-9476-e4c829c6f662,,Must,"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",8;15,0.0,True,FDA 21 CFR Part 11 11.10(e); ISO 13485 4.2.5; ISO 27001 A.9; ISO 27001 A.10,0.719; 0.626; 0.611; 0.606,audit_trail; data_integrity; encryption; rbac; traceability,data_integrity; encryption,audit_trail; rbac; traceability,"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.
GIVEN The system is running and a user modifies patient data.
WHEN The user adds, changes, or deletes a document or data.
THEN The system should track the addition, change, or deletion, including the user and timestamp.
GIVEN The system has auditing data.
WHEN A user requests an audit report.
THEN The system should generate reports showing auditing history, per user or per patient, and allow export of auditing histories.
The system must comply with HIPAA and FDA 21 CFR Part 11.
The database must be encrypted at rest.
All requests and data transfer between the server and the database must be done over an SSL connection.
The database must only be accessible by devices on the same network.
All communication between the server and Clinician Application will be done over SSL.
The system is running and a user modifies patient data. | The user adds, changes, or deletes a document or data.
The system should track the addition, change, or deletion, including the user and timestamp.
The system has auditing data. | A user requests an audit report.
The system should generate reports showing auditing history, per user or per patient, and allow export of auditing histories."
5.4.1,3918a7a1-8d89-44ef-84e1-f6c86c5d7b66,,Must,"As a Doctor, I want to access patient care plans through the clinician portal so that I can efficiently review and manage patient treatment (EHR).",6;13,0.048,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.615; 0.59; 0.579; 0.55,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Doctor, I want to access patient care plans through the clinician portal so that I can efficiently review and manage patient treatment (EHR).
GIVEN I am logged into the Clinician Portal.
WHEN I select a patient.
THEN I can view the patient's care plan.
The system must comply with HIPAA regulations.
The system must comply with FDA 21 CFR Part 11 regulations.
I am logged into the Clinician Portal. | I select a patient.
I can view the patient's care plan."
5.4.1.1,4246c8f4-e5ad-4a05-a704-fe8c5127152e,,Must,"As a Clinician, I want to be able to view a patient's care plan so that I can monitor their progress and make necessary adjustments. ",11;6;6;13,0.0,True,ISO 13485 4.2.5; ISO 27001 A.9; IEC 62304 5.1; FDA 21 CFR Part 11 11.10(e),0.538; 0.527; 0.521; 0.505,audit_trail; data_integrity; rbac; risk_management; traceability; verification_validation,,audit_trail; data_integrity; rbac; risk_management; traceability; verification_validation,"As a Clinician, I want to be able to view a patient's care plan so that I can monitor their progress and make necessary adjustments. 
GIVEN I am a logged-in Clinician
WHEN I select a patient
THEN I can view the patient's care plan, including updates and changes.
The Clinician Portal must be easy to learn and navigate quickly (page 13).
The database must be normalized (5.4.1.1).
I am a logged-in Clinician | I select a patient
I can view the patient's care plan, including updates and changes."
5.4.1.2,4b3aa627-8d93-433f-9189-fcd1de80e9c8,,Must,"As a Clinician, I want the application to communicate with the server over SSL so that patient data is transmitted securely.",15,0.0,True,ISO 27001 A.10; ISO 27001 A.9; FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100,0.59; 0.561; 0.554; 0.549,audit_trail; data_integrity; e_signature; encryption; rbac; traceability,encryption,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Clinician, I want the application to communicate with the server over SSL so that patient data is transmitted securely.
GIVEN I am a Clinician using the application.
WHEN I am accessing or modifying patient information.
THEN All communication between the application and the server must be done over SSL.
Security: Data must be encrypted in transit.
I am a Clinician using the application. | I am accessing or modifying patient information.
All communication between the application and the server must be done over SSL."
5.4.2,dcca3410-e2cd-48f3-8658-325a412eb531,,Must,"As a Nurse, I want to update patient vitals, so that the EHR contains the most current patient information.",4,0.0,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.633; 0.629; 0.588; 0.541,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Nurse, I want to update patient vitals, so that the EHR contains the most current patient information.
GIVEN The nurse is logged into the system and has selected a patient.
WHEN The nurse enters new vital signs data.
THEN The system saves the data to the EHR, adhering to HIPAA regulations.
HIPAA compliance
FDA 21 CFR Part 11 compliance
The nurse is logged into the system and has selected a patient. | The nurse enters new vital signs data.
The system saves the data to the EHR, adhering to HIPAA regulations."
5.4.3,85a4042f-8972-40b9-8def-ef8d803315ab,,Must,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",5,0.0,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.667; 0.631; 0.628; 0.624,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.
GIVEN I have access to the system
WHEN I attempt to add, modify, or check patient data
THEN the system allows me to perform these actions while adhering to HIPAA and FDA 21 CFR Part 11 constraints.
The system must comply with HIPAA regulations.
The system must comply with FDA 21 CFR Part 11 regulations.
I have access to the system | I attempt to add, modify, or check patient data
the system allows me to perform these actions while adhering to HIPAA and FDA 21 CFR Part 11 constraints."
1,4cacda81-286c-46f1-be12-7ff5626221dd,,Must,"As a Doctor, I want to easily access patient assessments and care plans in a digitized format so that I can efficiently track and manage patient care within the Day Health program.",4;16,0.145,True,FDA 21 CFR Part 11 11.10(e); FDA 21 CFR Part 11 11.100; ISO 13485 4.2.5; ISO 27001 A.9,0.62; 0.595; 0.592; 0.54,audit_trail; data_integrity; e_signature; rbac; traceability,,audit_trail; data_integrity; e_signature; rbac; traceability,"As a Doctor, I want to easily access patient assessments and care plans in a digitized format so that I can efficiently track and manage patient care within the Day Health program.
GIVEN I am a Doctor using the Clinician Portal
WHEN I access a patient's record
THEN I can view digitized patient assessments and care plans.
HIPAA compliance
FDA 21 CFR Part 11 compliance
I am a Doctor using the Clinician Portal | I access a patient's record
I can view digitized patient assessments and care plans."
